Date,Upwelling_45
2013-11-01T00:00:00Z,-29.1229
2013-12-01T00:00:00Z,3.2036
2014-01-01T00:00:00Z,-57.7257
2014-02-01T00:00:00Z,-100.9393
2014-03-01T00:00:00Z,-77.1942
2014-04-01T00:00:00Z,-17.0369
2014-05-01T00:00:00Z,1.4276
2014-06-01T00:00:00Z,36.4109
2014-07-01T00:00:00Z,53.7198
2014-08-01T00:00:00Z,48.8752
2014-09-01T00:00:00Z,6.1141
2014-10-01T00:00:00Z,-73.1466
2014-11-01T00:00:00Z,-74.8184
2014-12-01T00:00:00Z,-135.3987
2015-01-01T00:00:00Z,-52.9522
2015-02-01T00:00:00Z,-59.9299
2015-03-01T00:00:00Z,-24.8102
2015-04-01T00:00:00Z,12.0515
2015-05-01T00:00:00Z,43.5523
2015-06-01T00:00:00Z,70.4342
2015-07-01T00:00:00Z,41.7381
2015-08-01T00:00:00Z,21.8045
2015-09-01T00:00:00Z,19.1384
2015-10-01T00:00:00Z,-27.3152
2015-11-01T00:00:00Z,-46.6197
2015-12-01T00:00:00Z,-225.4477
2016-01-01T00:00:00Z,-205.1295
2016-02-01T00:00:00Z,-106.2491
2016-03-01T00:00:00Z,-160.3328
2016-04-01T00:00:00Z,-10.0043
2016-05-01T00:00:00Z,41.3099
2016-06-01T00:00:00Z,34.5632
2016-07-01T00:00:00Z,34.9409
2016-08-01T00:00:00Z,46.4062
2016-09-01T00:00:00Z,19.2961
2016-10-01T00:00:00Z,-175.1886
2016-11-01T00:00:00Z,-151.1882
2016-12-01T00:00:00Z,-32.8953
2017-01-01T00:00:00Z,-101.6328
2017-02-01T00:00:00Z,-86.7601
